Date,BLD,CACI,CHDN,CLH,CSL,EME,EVR,EXP,GPK,HQY,KRG,LII,MANH,OC,POST,RPM,SAIA,SAM,TOL,UTHR,VMI,WLK
2025-03-05 05:00:00,304.87,362.87,114.51,202.21,336.91,392.6,222.6,220.89,26.22,103.68,22.7,588.07,172.93,148.95,113.73,124.42,395.19,237.66,110.49,310.98,338.99,111.0
2025-03-06 05:00:00,305.34,358.96,113.2,197.53,334.4,374.87,210.4,220.79,26.7,101.27,22.26,583.9,169.06,145.6,114.37,124.39,382.61,233.21,111.15,307.68,330.36,110.75
2025-03-07 05:00:00,308.06,387.17,112.0,197.07,336.14,375.35,206.74,213.61,27.73,100.58,22.41,606.61,170.73,144.58,116.92,122.55,375.92,239.14,109.27,315.91,327.97,111.88
2025-03-10 04:00:00,308.64,378.77,109.56,188.14,335.56,361.16,190.28,215.83,27.56,94.48,22.36,604.62,165.64,139.77,114.85,120.51,366.6,233.27,106.84,317.87,317.9,110.45
2025-03-11 04:00:00,297.32,366.94,108.6,192.13,330.65,372.6,196.97,211.45,27.43,95.74,22.03,566.17,167.52,139.46,114.65,117.8,361.59,231.11,106.83,304.42,320.99,108.63
2025-03-12 04:00:00,303.03,370.02,106.5,195.15,329.55,382.39,198.48,209.56,26.24,95.78,21.9,569.64,166.66,142.62,111.98,116.63,370.19,233.45,106.61,307.09,326.71,106.96
2025-03-13 04:00:00,295.18,367.59,107.61,189.6,326.43,372.92,193.85,207.49,26.21,93.97,21.24,558.51,163.5,137.83,111.67,115.52,352.36,226.7,103.02,305.39,319.34,105.72
2025-03-14 04:00:00,299.25,373.33,110.5,192.9,335.91,388.51,200.77,213.31,26.23,97.41,21.75,574.92,172.5,143.97,112.18,116.17,353.64,228.85,104.89,307.24,327.62,107.28
2025-03-17 04:00:00,301.25,387.83,111.63,193.8,342.77,395.09,204.12,216.6,26.19,100.72,22.15,589.16,175.65,145.06,113.95,116.13,358.7,228.19,106.05,322.94,327.0,107.69
2025-03-18 04:00:00,300.35,390.0,110.39,194.91,340.25,386.54,201.35,215.12,26.25,101.67,22.08,581.37,172.78,144.88,112.27,115.57,349.29,221.68,105.0,314.12,322.43,105.86
2025-03-19 04:00:00,305.87,386.89,112.97,196.76,348.1,398.54,204.23,218.13,25.78,84.32,22.41,591.43,174.49,147.37,112.45,115.87,350.65,219.16,107.03,318.85,330.75,101.96
2025-03-20 04:00:00,306.55,369.66,112.01,197.9,339.29,399.52,204.35,217.29,25.99,84.6,22.41,578.77,172.44,147.07,111.93,114.03,352.28,227.51,107.17,313.6,326.58,101.28
2025-03-21 04:00:00,298.52,366.12,112.1,196.43,336.29,395.14,206.84,218.16,25.29,84.88,22.09,569.55,171.08,144.44,111.53,114.27,362.9,227.96,106.15,312.99,285.5,100.89
2025-03-24 04:00:00,315.1,371.48,113.73,200.3,348.7,412.85,216.84,227.88,25.33,90.32,22.72,586.25,177.97,151.18,111.49,116.66,381.49,237.05,110.22,319.86,298.97,102.65
2025-03-25 04:00:00,313.21,372.7,113.03,200.74,349.15,412.28,217.19,228.72,25.27,90.19,22.52,587.91,179.55,149.3,111.29,115.77,378.49,233.94,110.92,316.73,299.44,100.68
2025-03-26 04:00:00,311.82,372.97,113.43,199.42,346.8,392.25,212.26,228.85,25.79,89.22,22.66,578.88,175.62,147.7,113.45,116.09,377.04,237.91,109.22,310.82,300.72,101.59
2025-03-27 04:00:00,311.01,375.99,112.4,199.43,349.51,379.33,205.13,225.82,26.06,88.83,22.59,577.32,174.82,147.15,115.69,116.37,376.0,240.39,108.81,308.02,299.2,102.92
2025-03-28 04:00:00,305.63,373.37,111.23,197.15,342.61,370.87,199.52,220.97,26.12,86.96,22.27,553.05,173.48,142.63,115.1,114.13,359.0,239.37,105.08,306.97,289.56,99.12
2025-03-31 04:00:00,304.95,366.92,111.07,197.1,340.5,369.63,199.72,221.93,25.96,88.37,22.37,560.83,173.04,142.82,116.36,115.68,349.43,238.84,105.59,308.27,285.37,100.03
2025-04-01 04:00:00,305.24,369.9,110.72,200.83,343.18,375.5,200.43,227.48,26.22,87.05,22.46,564.83,174.76,144.08,117.13,116.45,354.77,243.47,105.3,306.88,288.47,99.98
2025-04-02 04:00:00,312.99,391.26,111.79,205.93,348.23,384.95,210.12,235.2,26.3,88.74,22.86,574.53,178.89,147.19,115.75,117.58,370.82,246.36,106.91,312.26,296.54,102.01
2025-04-03 04:00:00,284.22,392.06,109.02,198.51,327.1,354.54,177.6,228.65,26.15,82.97,21.6,546.82,161.76,137.26,118.05,112.59,319.97,243.29,98.39,307.36,278.17,94.24
2025-04-04 04:00:00,303.09,386.11,102.66,189.3,327.29,342.02,163.95,217.29,25.14,78.8,20.8,531.3,152.05,134.14,117.52,108.23,322.38,244.86,100.86,292.46,265.28,88.46
2025-04-07 04:00:00,287.12,387.22,99.66,186.36,327.12,350.48,164.87,212.12,24.33,80.36,20.21,524.25,146.4,129.78,114.19,106.7,325.31,236.13,94.52,291.72,263.86,86.22
2025-04-08 04:00:00,275.93,386.7,98.0,182.1,317.1,354.26,163.77,205.92,23.6,76.77,19.53,510.52,143.9,126.32,111.91,96.97,323.07,228.1,90.5,279.69,264.7,83.08
2025-04-09 04:00:00,297.13,404.0,105.9,197.84,342.53,391.0,189.54,225.17,24.75,83.13,20.61,561.17,166.26,141.32,116.05,105.64,374.8,240.51,95.5,292.78,284.96,93.73
2025-04-10 04:00:00,284.89,403.42,102.41,194.06,336.49,375.2,174.88,216.53,24.24,79.94,20.27,550.29,157.64,134.48,115.58,102.44,351.45,242.97,92.74,278.89,278.16,86.98
2025-04-11 04:00:00,288.63,412.69,102.51,200.3,347.6,383.73,173.81,223.78,24.68,82.2,20.49,554.42,158.67,139.02,116.93,104.37,330.37,245.58,93.62,281.16,283.51,89.74
2025-04-14 04:00:00,292.21,424.05,101.62,202.42,354.67,385.79,181.15,226.95,25.02,83.36,20.59,558.64,162.61,140.23,118.46,105.88,340.64,244.44,94.21,284.31,283.73,90.11
2025-04-15 04:00:00,287.14,417.22,102.63,205.98,352.13,390.1,182.56,223.77,24.84,83.03,20.79,557.2,164.35,138.21,117.1,104.94,330.72,242.97,94.03,284.82,282.5,90.05
2025-04-16 04:00:00,279.29,414.93,100.99,204.75,348.23,382.4,178.33,216.47,24.44,82.49,21.04,547.86,161.09,136.63,114.82,103.17,318.5,238.42,91.81,285.19,281.11,90.32
2025-04-17 04:00:00,285.39,420.0,101.36,206.94,353.27,378.81,181.28,216.38,24.5,84.52,21.36,556.15,163.57,137.82,115.05,103.15,334.55,239.36,93.92,284.73,277.83,91.85
2025-04-21 04:00:00,276.57,418.77,100.0,204.4,347.46,362.71,175.46,208.86,24.51,80.2,21.17,541.02,160.51,134.42,113.97,100.76,326.66,238.82,92.13,284.25,269.53,90.74
2025-04-22 04:00:00,288.25,422.71,103.0,208.38,355.6,373.2,184.26,213.53,25.35,83.45,21.59,558.93,162.25,137.1,115.49,104.02,331.28,242.19,97.47,292.82,278.28,93.39
2025-04-23 04:00:00,295.89,423.37,105.04,209.57,359.82,384.13,187.27,216.25,25.17,86.08,21.84,508.76,171.95,138.17,115.52,103.8,341.48,245.42,98.19,293.46,286.92,92.46
2025-04-24 04:00:00,302.42,456.67,87.99,212.0,381.39,400.62,198.25,221.29,25.33,85.83,21.88,524.05,174.21,143.96,114.19,105.55,354.22,242.4,101.06,296.42,296.5,94.75
2025-04-25 04:00:00,296.69,449.49,88.35,211.94,375.0,410.24,197.58,218.88,25.01,85.87,21.84,527.31,174.58,144.08,112.82,104.44,245.63,247.89,100.08,291.38,292.87,93.39
2025-04-28 04:00:00,296.65,448.82,89.37,212.63,377.0,410.26,197.22,221.36,25.32,84.4,21.86,531.17,174.38,143.96,111.2,105.11,237.11,238.01,101.12,297.04,293.2,93.06
2025-04-29 04:00:00,296.96,449.15,91.42,214.09,379.2,413.02,199.0,221.74,25.64,86.42,21.55,534.91,176.25,144.5,112.61,105.63,236.65,246.52,100.5,300.76,295.49,93.38
2025-04-30 04:00:00,295.76,457.87,90.41,213.94,379.48,400.7,205.29,226.39,25.31,85.72,21.65,546.75,177.39,145.41,113.17,106.75,244.0,245.8,100.87,303.09,293.22,92.43
2025-05-01 04:00:00,298.59,458.87,90.95,217.38,379.79,412.52,206.13,227.74,21.37,87.95,22.07,557.02,178.63,145.67,112.45,107.53,240.16,244.85,101.18,293.85,298.71,92.27
2025-05-02 04:00:00,301.21,463.17,93.23,222.11,386.23,430.19,213.63,233.97,21.81,90.58,22.5,561.51,183.41,147.75,112.9,110.31,262.33,239.56,104.33,294.6,307.43,79.85
2025-05-05 04:00:00,292.0,461.6,90.71,222.79,385.05,435.99,211.87,234.9,22.12,91.42,22.15,562.92,183.99,144.46,113.6,109.97,259.15,242.33,103.97,298.7,306.59,78.22
2025-05-06 04:00:00,285.15,471.52,92.2,222.1,385.47,433.07,205.7,230.41,22.08,90.14,22.14,566.68,182.83,142.63,112.64,108.78,254.53,241.83,101.59,295.02,303.19,78.83
