Date,ADBE,AMD,AMGN,BAH,BIO,BLD,BLDR,BWXT,CACI,CAT,CHDN,CLH,CRH,CRM,DHI,EMN,EQIX,EXP,FCNCA,FICO,FSLR,GOOG,GPK,GWW,HUBB,HUBS,IRM,KIM,KKR,LAMR,LEN,LHX,LII,LNW,MLM,MSI,MUSA,NOW,NSC,NTAP,NVR,OC,ORCL,PCAR,POST,REGN,ROST,RPM,SAIA,TEAM,TOL,TSLA,URI,UTHR,WLK,WSO,WST
2023-01-19 05:00:00,342.53,67.71,262.03,92.51,450.55,181.83,69.5,55.6,284.8,245.75,116.855,121.58,44.44,146.41,92.02,87.02,702.76,137.49,790.23,623.86,165.01,93.91,22.15,547.73,223.55,311.82,51.1,21.14,50.5,99.35,92.6428,191.45,233.14,61.37,343.1,252.53,260.05,428.43,249.88,64.51,4928.9,86.69,85.94,65.34,90.96,715.57,115.75,83.67,240.46,148.89,55.09,127.17,373.33,260.02,110.56,262.28,254.78
2023-01-20 05:00:00,356.38,70.07,263.24,93.74,457.29,187.37,70.98,56.54,285.99,249.71,121.56,124.81,45.01,151.25,94.48,89.82,720.06,140.43,797.22,649.18,167.87,99.28,22.56,560.24,224.73,329.94,51.82,21.44,53.18,100.12,93.6012,192.51,239.66,62.95,347.69,255.31,253.98,441.83,253.66,65.47,5024.07,88.41,87.25,66.1267,90.69,722.0,115.73,86.84,248.92,157.75,55.86,133.42,383.67,261.7,113.91,270.95,259.55
2023-01-23 05:00:00,364.98,76.53,260.97,94.33,467.04,192.25,72.46,57.64,285.98,252.7,121.15,128.2,45.28,155.87,95.68,90.87,716.32,142.18,816.69,649.95,176.21,101.21,22.7,561.72,224.64,345.93,52.24,21.86,53.89,102.39,94.4143,194.25,244.68,64.21,348.93,256.82,258.33,442.44,256.44,67.01,5020.29,89.74,88.97,68.1667,89.78,729.91,115.78,87.14,261.02,154.58,56.04,143.75,392.03,258.84,114.79,274.0,264.11
2023-01-24 05:00:00,361.32,74.7,259.7,96.2,457.0,192.82,72.11,58.72,288.91,257.61,123.06,128.36,45.1,154.86,97.0,90.61,719.62,143.19,799.29,640.22,171.485,99.21,22.92,570.83,229.44,346.92,52.15,21.94,53.37,101.16,95.9245,194.72,249.5,63.38,346.42,256.23,262.1,443.41,255.88,66.86,5039.19,89.71,89.7,74.0533,89.69,727.47,117.72,87.74,258.67,151.7,56.36,143.89,393.8,260.42,114.12,275.0,258.33
2023-01-25 05:00:00,358.17,74.91,256.54,97.16,456.69,190.24,73.52,60.5,291.5,258.44,122.76,129.43,45.71,156.17,95.48,90.8,719.77,144.73,795.06,642.83,168.26,96.73,23.42,559.85,228.0,349.45,52.54,22.09,53.57,101.63,95.8761,197.68,247.73,64.44,347.42,258.57,265.59,448.77,242.97,66.37,5069.06,91.86,89.64,73.8733,90.32,741.18,120.2,88.04,257.58,151.93,56.63,144.43,392.48,265.92,116.25,272.45,260.47
2023-01-26 05:00:00,365.82,75.16,254.88,97.18,475.91,194.38,75.68,60.95,303.81,262.12,124.32,127.72,46.27,165.09,96.81,91.75,729.19,139.04,767.93,646.05,175.43,99.16,23.78,564.93,230.89,357.87,53.63,22.12,55.32,104.21,96.8248,196.54,248.24,65.15,349.0,257.25,267.96,463.07,241.18,65.79,5112.22,91.69,89.83,74.82,91.29,742.3,120.71,87.47,255.82,158.38,57.16,160.27,431.48,264.23,117.16,275.72,270.09
2023-01-27 05:00:00,370.71,75.4,253.65,92.73,478.96,197.4,77.33,61.17,295.09,264.54,124.235,127.39,46.47,164.52,96.52,86.82,730.22,141.11,769.52,660.25,179.35,100.71,23.76,571.79,231.03,358.84,55.07,22.65,55.5,104.6,97.3959,212.1,249.14,64.7,347.82,254.4,263.56,458.86,238.81,65.54,5122.01,92.11,88.99,73.7533,91.07,742.83,119.48,87.99,272.75,164.25,57.39,177.9,434.09,259.68,120.69,282.23,268.62
2023-01-30 05:00:00,363.42,72.45,251.59,93.5,464.26,189.43,76.72,60.05,301.95,261.5,122.155,128.27,46.25,164.75,94.83,86.34,724.86,141.53,760.5,644.28,170.78,97.95,23.17,575.32,229.89,348.99,54.46,22.11,54.43,103.48,96.0503,211.91,245.17,63.26,347.37,252.24,268.39,442.57,238.21,65.51,5021.42,91.59,87.35,72.52,92.41,736.46,118.995,87.7,264.41,156.94,56.49,166.66,429.04,258.71,119.45,275.5,261.82
2023-01-31 05:00:00,370.34,75.15,252.4,94.64,467.46,200.06,79.7,60.86,308.09,252.29,124.05,130.3,47.08,167.97,98.69,88.17,738.13,146.08,777.68,665.95,177.6,99.87,24.09,589.48,228.91,347.01,54.58,22.46,55.81,106.54,99.1288,214.82,260.62,65.25,359.64,257.01,272.03,455.13,245.81,66.23,5270.0,96.65,88.46,72.8733,94.95,758.47,118.19,89.91,272.78,161.62,59.49,173.22,440.95,263.17,122.75,287.37,265.6
2023-02-01 05:00:00,383.92,84.64,246.41,95.37,473.42,204.35,81.54,60.55,305.39,249.54,124.75,130.59,48.05,171.82,99.9,89.67,738.13,148.08,780.6,682.68,180.15,101.43,23.76,598.05,238.35,368.67,55.59,22.53,56.99,106.71,101.3456,215.85,268.16,66.37,362.01,259.77,270.5,473.81,248.79,67.11,5357.92,99.11,90.05,74.24,95.16,758.0,118.52,90.84,295.64,170.31,60.26,181.41,454.9,259.99,124.15,300.37,271.59
2023-02-02 05:00:00,392.23,88.31,246.53,95.47,480.49,211.02,84.24,61.01,303.72,244.9,123.7,130.89,48.63,174.64,102.94,91.48,752.98,151.16,780.16,690.32,168.67,108.8,23.82,675.57,236.9,397.96,56.63,23.07,58.01,111.21,104.6273,212.04,278.78,67.01,370.23,255.92,260.86,491.27,254.84,69.05,5405.67,102.97,89.38,74.4067,94.06,751.2,116.09,92.37,287.61,182.41,61.72,188.27,456.2,259.48,124.58,316.64,281.88
2023-02-03 05:00:00,379.33,86.09,245.17,96.84,470.88,205.5,82.1,60.29,304.72,247.76,125.495,131.91,47.4,171.04,99.47,90.2,733.0,148.64,778.13,681.32,168.19,105.22,23.66,675.81,241.23,365.76,55.53,22.53,57.15,109.61,101.4618,210.95,274.79,67.93,360.63,256.44,253.77,472.22,252.12,67.62,5281.34,101.0,89.62,73.4533,95.35,783.13,115.32,91.39,286.36,169.3,60.74,189.98,455.07,252.8,124.94,314.18,272.88
2023-02-06 05:00:00,375.23,83.68,243.85,96.22,469.69,198.32,81.95,60.11,302.93,251.42,124.25,131.16,46.55,169.05,98.18,89.99,723.83,147.28,778.3,673.45,167.47,103.47,23.66,674.28,242.2,359.93,54.95,22.29,56.02,108.05,99.4482,212.33,268.41,66.18,356.9,258.24,259.75,455.22,246.46,66.08,5149.44,99.61,88.53,73.6267,95.52,780.86,115.71,90.83,293.67,172.37,59.53,194.76,453.96,255.24,122.86,305.12,268.17
2023-02-07 05:00:00,383.82,85.91,244.0,96.9,476.94,199.9,81.87,60.55,303.55,249.66,126.065,132.65,47.28,171.28,99.45,90.78,725.48,149.9,791.35,677.53,165.89,108.04,22.14,678.28,244.65,369.4,54.67,22.36,58.94,109.01,100.213,212.43,263.35,67.08,358.46,257.8,255.18,463.26,247.67,67.42,5164.9,99.83,87.74,73.5267,94.44,769.94,114.49,90.36,296.03,181.16,60.07,196.81,455.9,255.65,123.64,296.87,272.38
2023-02-08 05:00:00,378.36,84.69,240.2,96.37,469.46,197.66,81.7,59.51,299.85,248.87,124.27,133.75,46.94,169.63,97.41,89.45,730.99,146.97,782.79,676.85,165.58,100.0,23.13,663.77,239.07,362.17,54.25,22.16,58.27,108.0,97.6089,211.94,263.08,65.97,356.2,258.0,263.48,463.98,246.62,66.41,5014.96,98.07,86.69,71.95,93.62,749.66,114.49,89.0,290.52,175.65,58.49,201.29,458.04,252.77,121.51,294.41,265.07
2023-02-09 05:00:00,375.81,83.21,240.0,95.51,465.76,196.72,80.31,59.0,296.57,246.28,122.33,132.98,46.83,173.66,97.71,86.98,732.7,144.31,767.61,677.74,163.94,95.46,23.2,661.11,240.62,358.65,53.04,21.41,57.7,106.53,97.6476,210.36,262.67,65.26,353.24,257.15,262.31,463.3,238.98,65.99,5050.46,97.8,86.65,73.01,89.68,744.77,115.02,88.23,277.23,171.15,58.31,207.32,450.02,253.24,120.61,295.2,267.43
2023-02-10 05:00:00,370.99,81.48,242.5,96.66,471.18,194.79,80.32,59.73,301.58,247.67,121.625,134.14,46.27,167.03,98.59,86.91,729.75,143.79,764.19,679.73,163.38,94.86,23.51,656.49,242.82,345.45,53.25,21.67,57.99,106.64,98.6447,215.66,259.68,64.51,351.24,271.52,274.41,458.36,242.61,66.34,5078.25,98.46,87.14,72.99,91.73,757.61,115.18,87.12,272.0,172.23,58.76,196.89,448.65,255.11,122.76,294.43,271.14
2023-02-13 05:00:00,375.0,83.13,243.66,95.84,471.92,199.53,81.72,59.89,301.85,248.15,122.385,134.27,47.24,171.08,100.52,88.51,738.87,145.05,773.77,694.24,167.26,95.0,23.52,668.57,245.36,354.03,53.76,21.8,59.1,106.79,101.2101,214.48,265.77,64.88,356.45,271.57,270.07,461.04,239.71,67.72,5199.99,101.8,89.42,73.0,91.23,763.97,116.78,88.57,275.0,175.56,59.78,194.64,459.5,256.0,124.98,299.29,273.31
2023-02-14 05:00:00,377.9,85.95,241.03,94.87,462.52,200.4,82.28,59.9,296.64,244.36,123.25,133.34,47.22,169.96,99.17,88.36,728.42,144.25,768.4,698.06,165.04,94.95,23.58,666.54,245.42,363.92,53.19,21.42,58.6,106.96,100.7454,212.87,264.37,64.23,356.2,270.42,266.37,461.35,235.28,67.72,5119.91,103.41,89.09,73.2,89.97,754.21,116.8,89.1,277.88,181.87,59.49,209.25,456.63,253.14,124.19,301.54,276.04
2023-02-15 05:00:00,375.94,85.18,240.065,96.42,460.52,202.53,83.78,60.48,298.43,248.7,124.905,133.41,48.18,171.1,99.24,89.09,727.25,146.33,774.12,698.94,172.36,97.1,23.75,672.67,251.01,367.47,53.26,21.3,58.9,107.73,100.1936,213.27,266.06,65.31,382.8,272.01,268.2,463.91,238.29,68.71,5160.96,103.5,88.34,74.91,90.0,752.4,116.64,89.19,281.44,187.36,59.52,214.24,470.65,253.36,123.55,307.62,279.18
2023-02-16 05:00:00,365.16,80.08,234.22,96.48,455.91,200.67,82.5,60.38,303.96,246.52,123.45,134.81,47.34,168.11,97.15,86.91,722.19,143.51,749.16,687.8,165.01,95.78,23.67,670.09,250.25,361.93,53.16,21.12,57.55,106.84,98.0639,211.45,266.85,64.09,368.93,267.36,272.65,453.69,230.02,67.95,5119.96,101.68,87.72,74.87,90.49,736.33,115.32,87.78,277.32,174.66,58.9,202.04,462.02,251.45,123.95,324.1,319.77
2023-02-17 05:00:00,356.85,78.5,240.53,96.92,483.23,198.91,81.48,60.53,304.0,247.79,122.94,134.73,47.24,165.17,94.38,87.05,716.76,143.81,761.5,682.19,164.28,94.59,23.52,677.35,252.06,404.65,52.6,21.15,57.18,107.73,95.9245,214.02,269.37,64.32,371.68,269.42,274.02,439.01,228.15,67.41,5098.14,99.93,87.28,75.69,91.98,748.74,115.69,88.07,282.86,168.56,57.2,208.31,461.25,255.76,122.51,323.94,313.72
2023-02-21 05:00:00,346.7,76.77,238.24,97.0,468.16,191.25,76.77,59.65,300.94,240.71,121.085,133.31,46.85,161.62,90.26,82.47,703.12,137.64,743.7,665.0,160.99,92.05,23.09,656.19,248.73,386.0,50.67,20.45,55.7,105.08,92.7106,212.43,254.3,62.62,359.7,268.42,270.65,431.86,224.55,65.95,5018.23,97.31,86.2,73.86,91.6,746.52,112.91,85.57,272.7,165.15,55.77,197.37,445.62,255.25,114.62,306.3,306.68
2023-02-22 05:00:00,348.72,76.61,236.16,96.57,476.0,198.0,78.54,59.42,300.1,237.89,121.345,134.68,46.34,163.36,91.14,83.39,698.47,139.55,734.69,663.48,163.61,91.8,22.97,657.7,247.39,385.87,50.63,20.38,55.51,105.11,93.2817,212.06,253.67,62.33,361.24,264.11,266.51,439.84,221.99,65.83,5057.73,97.37,86.32,73.1,92.35,748.08,112.66,86.97,274.59,169.49,57.46,200.86,442.08,243.75,118.61,305.44,305.55
2023-02-23 05:00:00,347.02,79.75,237.62,95.92,487.0,205.21,80.01,59.34,297.1,237.95,121.91,133.48,46.93,164.12,92.26,83.91,706.32,139.85,742.67,671.67,165.58,91.07,23.56,657.94,250.2,393.09,52.77,20.6,55.9,104.73,94.0465,209.55,254.8,61.9,362.97,264.0,266.16,441.71,223.86,66.22,5129.59,98.15,88.58,73.44,92.98,759.66,111.49,86.81,276.91,170.63,58.88,202.07,446.62,248.36,120.06,304.96,312.03
2023-02-24 05:00:00,320.54,78.09,233.66,95.7,480.0,206.17,80.06,60.91,297.33,236.17,121.555,132.17,46.31,162.2,91.16,83.84,684.8,138.76,739.56,665.94,162.16,89.35,23.72,664.1,253.46,386.13,52.3,20.64,55.03,101.87,92.7783,210.15,251.12,60.71,362.08,261.8,264.68,425.59,224.77,65.38,5132.47,97.84,88.66,72.3,91.72,756.99,111.46,87.31,270.37,162.55,58.33,196.88,450.43,249.76,121.37,300.22,310.25
2023-02-27 05:00:00,322.32,78.77,234.45,95.36,483.0,208.94,81.49,61.7,295.23,239.98,121.905,133.09,47.06,163.14,91.49,84.85,693.2,139.85,741.28,670.41,166.11,90.1,23.8,675.02,251.83,388.58,52.57,20.63,55.65,103.73,92.8364,210.7,253.03,61.2,359.94,262.94,266.24,428.57,225.31,64.77,5166.93,98.07,87.96,72.11,91.35,757.79,110.92,88.37,270.63,164.62,59.18,207.63,463.26,246.93,120.72,304.99,312.96
2023-02-28 05:00:00,323.95,78.58,231.66,94.73,477.84,207.59,84.78,61.11,293.0,239.55,122.89,132.07,47.31,163.61,92.48,85.2,688.27,140.32,733.76,677.39,169.14,90.3,23.8,668.43,251.54,386.86,52.75,20.61,56.35,104.56,93.6496,211.19,254.83,62.61,359.87,262.81,255.09,432.17,224.82,64.55,5173.62,97.79,87.4,72.2,89.96,760.42,110.54,88.63,270.87,164.33,59.94,205.71,468.53,246.04,119.14,304.71,317.03
2023-03-01 05:00:00,323.38,78.29,236.19,95.46,475.41,205.98,85.76,62.33,293.94,248.67,122.79,133.31,47.46,167.35,90.89,86.37,675.98,143.29,723.74,682.79,195.68,90.51,24.38,671.01,249.64,383.13,52.58,20.5,55.95,104.42,92.5847,210.08,252.23,63.38,357.54,263.35,255.2,428.94,225.41,64.6,5138.91,98.42,86.34,73.05,89.68,770.44,110.67,88.95,272.42,162.19,58.97,202.77,467.8,244.89,121.7,302.18,318.28
2023-03-02 05:00:00,333.5,80.44,234.74,96.25,502.79,206.25,86.7,62.45,295.1,252.18,123.21,136.31,51.82,186.59,90.79,86.91,687.97,145.6,697.87,687.52,198.22,92.31,24.43,684.5,249.54,396.08,52.79,20.45,55.81,105.99,92.9913,212.18,255.49,63.17,363.47,263.56,256.37,436.04,228.61,65.14,5217.41,99.12,86.97,74.79,90.9,768.9,111.01,90.16,285.53,166.11,59.18,190.9,470.6,244.76,122.59,308.45,322.7
2023-03-03 05:00:00,344.04,81.52,234.81,96.43,503.0,210.36,89.18,63.14,295.66,255.31,124.065,136.47,51.66,186.43,92.78,87.26,705.41,147.53,702.0,705.23,210.11,94.02,24.58,697.59,253.04,408.42,54.63,20.66,56.96,106.34,94.4918,214.16,262.34,64.53,365.62,266.56,259.25,443.98,228.39,65.78,5247.1,101.27,89.25,76.19,91.85,779.3,112.43,91.07,295.65,177.53,60.12,197.79,479.57,248.69,124.57,314.03,329.26
2023-03-06 05:00:00,347.02,81.16,235.11,96.28,494.16,203.88,87.29,61.81,292.34,253.98,122.775,135.02,51.68,183.8,91.46,84.03,699.43,145.25,702.71,696.58,212.3,95.58,24.19,699.65,252.74,400.86,54.88,20.48,57.08,105.08,94.0755,213.91,259.88,62.49,360.0,268.0,260.91,446.02,222.42,65.36,5244.98,99.63,89.74,76.28,89.77,780.38,112.4,89.34,292.81,176.15,59.08,193.81,475.02,248.02,120.65,309.51,323.4
2023-03-07 05:00:00,344.8,82.11,228.72,95.53,489.59,201.26,86.2,61.75,299.19,246.14,122.165,136.03,51.4,183.32,91.17,82.42,685.56,144.37,681.22,701.73,214.29,94.17,25.02,694.67,249.84,402.74,53.65,19.71,55.85,103.95,93.7367,211.84,257.07,62.66,356.92,265.96,260.74,444.81,215.18,63.92,5302.94,98.8,88.36,75.79,89.32,773.85,109.86,88.05,288.42,176.48,59.0,187.71,475.76,236.77,117.58,304.9,321.69
2023-03-08 05:00:00,345.84,85.37,228.43,92.52,481.14,203.08,86.19,62.74,288.69,248.72,122.695,138.23,51.79,182.95,93.79,84.49,694.02,144.7,679.62,700.54,214.33,94.65,24.94,700.4,251.07,403.44,53.84,20.0,57.0,105.12,95.9148,207.93,257.93,62.96,363.36,267.59,253.38,446.97,216.31,64.86,5336.76,98.54,88.49,75.96,89.45,745.2,109.04,88.46,289.56,177.9,59.53,182.0,477.36,222.64,118.48,306.73,319.72
2023-03-09 05:00:00,338.37,84.03,225.79,91.51,487.44,200.03,83.81,63.23,284.66,240.96,120.57,137.59,50.86,178.72,94.94,82.6,682.88,140.5,642.67,696.43,211.25,92.66,24.62,693.01,246.83,392.93,52.82,19.58,54.45,100.98,95.4405,204.39,251.2,59.3,354.19,265.18,259.91,428.5,213.21,63.4,5308.12,95.89,86.87,74.31,87.81,743.75,105.56,87.03,280.66,169.99,58.29,172.92,453.69,225.26,113.72,302.1,315.31
2023-03-10 05:00:00,329.3,82.67,227.87,90.54,478.24,192.86,81.64,61.24,281.11,227.01,119.635,134.49,50.17,173.18,94.1,80.75,665.63,136.0,616.18,695.76,207.73,91.01,23.76,677.88,239.29,369.7,51.33,18.78,50.31,98.19,94.2691,203.37,245.29,57.42,341.02,261.48,253.26,415.08,210.45,62.22,5235.47,93.32,84.07,72.32,87.21,747.0,104.17,85.31,276.31,155.78,57.37,173.44,429.28,228.77,110.43,293.04,314.55
2023-03-13 04:00:00,324.27,82.01,233.18,89.74,488.71,192.32,79.84,61.4,278.98,224.7,117.28,130.16,48.9,175.51,95.59,79.69,682.7,133.9,588.82,682.89,203.58,91.66,23.3,674.86,236.99,379.4,52.67,18.96,49.83,98.11,95.7986,201.35,244.1,56.32,333.79,261.15,244.33,414.93,207.63,61.35,5266.68,92.21,84.93,71.42,86.19,752.33,103.39,84.44,270.43,158.32,57.4,174.48,408.15,224.72,108.53,294.15,321.22
2023-03-14 04:00:00,333.33,87.45,230.58,91.33,492.55,194.7,81.05,61.46,284.35,225.67,120.14,136.4,50.26,182.89,97.52,82.88,691.47,136.8,565.8,696.89,207.29,94.25,23.97,686.13,245.96,392.85,52.26,19.2,50.87,98.46,97.5508,202.59,247.75,58.24,337.38,266.25,240.06,424.54,208.08,61.12,5371.72,92.65,84.56,72.55,87.59,766.8,103.68,86.22,276.43,159.98,58.48,183.26,416.09,220.66,109.5,298.0,328.57
2023-03-15 04:00:00,333.61,89.68,234.9,90.24,478.0,188.43,79.53,61.73,282.86,217.26,120.125,133.07,48.18,182.91,96.28,80.17,694.99,131.62,539.94,668.3,203.22,96.55,23.42,667.74,234.36,391.08,52.07,18.67,49.83,97.25,96.9894,200.78,241.95,55.04,325.21,258.72,240.43,422.26,205.18,61.05,5322.89,89.84,82.98,70.69,86.51,760.3,102.3,84.19,272.14,158.0,57.42,180.45,393.82,217.5,105.94,300.45,325.59
2023-03-16 04:00:00,353.29,96.6,234.57,90.56,488.28,192.07,82.39,62.92,284.3,218.71,121.945,135.98,48.87,187.3,98.08,81.96,702.58,135.57,547.46,679.97,206.56,101.07,23.65,681.33,241.64,399.12,52.08,18.35,49.74,95.9,100.8712,202.27,245.35,57.89,331.22,268.58,248.27,442.39,207.44,61.98,5478.12,92.85,84.82,70.85,86.75,749.75,103.24,84.98,278.41,157.35,58.78,184.13,397.16,220.05,107.15,302.52,336.41
2023-03-17 04:00:00,358.14,97.84,229.79,88.51,469.87,189.53,80.09,61.04,279.59,215.01,123.455,134.32,48.12,184.85,97.44,79.22,690.85,131.92,509.06,654.94,199.62,102.46,23.31,663.5,234.97,397.48,50.29,17.67,48.44,93.82,100.1936,195.25,243.99,58.01,320.6,264.24,244.5,441.0,203.9,61.47,5503.0,89.8,85.26,68.69,85.09,747.65,102.06,84.34,267.82,158.25,57.67,180.13,370.09,219.73,104.53,295.8,329.72
2023-03-20 04:00:00,362.88,96.81,234.72,90.42,467.52,190.77,82.02,61.87,281.24,220.31,125.3,135.02,49.32,185.25,96.63,81.13,689.45,135.37,562.34,682.55,204.68,101.93,23.61,673.89,241.52,389.75,51.08,18.1,48.6,95.7,99.0416,197.04,249.49,58.3,324.85,268.11,251.27,435.15,205.33,62.97,5494.47,91.29,86.96,70.35,87.12,759.25,102.14,85.26,270.65,148.9,57.56,183.25,378.45,225.11,107.52,300.2,331.96
2023-03-21 04:00:00,374.22,95.93,232.95,91.41,480.29,195.36,84.23,62.63,286.71,224.92,127.41,137.89,50.45,188.68,96.84,81.59,687.94,140.18,589.68,696.88,209.25,105.84,23.94,680.82,242.02,401.3,51.21,18.22,51.03,96.2,100.1646,197.8,249.38,58.97,335.16,271.66,247.49,445.46,205.39,64.19,5482.24,92.86,87.58,71.44,87.92,759.76,104.14,86.71,281.51,154.3,58.26,197.58,398.29,222.33,109.82,303.5,335.03
2023-03-22 04:00:00,361.71,97.58,229.83,90.18,466.21,190.77,83.82,61.01,281.75,219.95,126.465,133.63,50.26,186.51,95.71,79.52,663.03,138.51,590.16,678.7,205.01,104.22,23.78,668.61,236.26,387.21,50.17,17.57,50.36,92.94,99.3127,192.19,244.94,57.08,328.36,267.54,246.0,433.51,200.58,61.55,5426.07,92.23,87.9,70.34,86.75,751.3,102.61,83.2,274.295,149.03,57.8,191.15,389.21,212.99,106.6,294.35,328.94
2023-03-23 04:00:00,369.0,100.28,233.1,90.07,456.32,189.77,84.31,60.9,282.47,219.44,122.33,132.72,49.4,187.44,96.28,78.73,666.37,139.06,589.06,680.85,210.19,106.26,24.01,665.38,231.64,397.21,49.54,17.51,50.57,91.99,100.0678,190.78,245.97,56.44,333.45,268.16,246.74,440.47,199.42,61.53,5354.43,92.15,87.78,69.81,87.27,802.16,101.63,83.04,269.36,153.29,58.31,192.22,382.18,216.02,107.11,294.99,331.85
2023-03-24 04:00:00,374.96,97.95,238.03,90.89,460.78,193.05,84.46,61.26,287.63,217.01,121.085,131.11,48.1,190.06,96.93,79.58,681.7,138.89,582.55,690.94,211.1,106.06,24.44,663.6,230.28,395.77,50.45,18.01,50.05,94.62,100.4259,193.13,244.15,56.82,336.83,271.68,245.98,432.9,200.26,61.06,5413.0,91.82,88.01,69.9,89.04,820.0,101.33,83.34,271.45,152.72,58.42,190.41,370.78,219.94,108.69,299.63,334.3
2023-03-27 04:00:00,373.15,96.61,236.76,91.7,470.55,195.27,85.43,61.45,289.01,218.0,122.71,132.28,48.32,191.26,95.29,80.63,687.62,140.5,895.61,688.63,210.14,103.06,24.82,671.66,233.57,400.16,50.21,18.17,50.42,94.46,98.9158,194.54,242.83,56.69,339.06,274.2,250.58,431.31,202.93,61.66,5375.45,91.19,90.14,70.94,89.84,820.41,100.63,83.96,275.8,154.99,58.49,191.81,372.83,218.01,110.6,306.57,335.83
2023-03-28 04:00:00,373.4,94.56,238.48,91.6,471.0,195.59,86.3,62.29,292.68,220.16,123.185,133.0,49.19,192.3,95.7,81.74,683.05,142.99,916.12,679.52,210.01,101.36,25.15,675.84,236.51,403.24,50.08,18.23,50.35,94.32,98.4898,191.95,244.29,57.38,346.1,272.88,253.7,429.08,204.59,60.78,5413.56,91.42,89.85,71.84,90.03,826.97,103.14,84.82,272.15,155.26,58.9,189.19,374.97,218.92,113.36,312.89,339.81
2023-03-29 04:00:00,379.16,96.09,241.03,92.41,471.97,197.49,86.46,62.8,293.42,223.0,125.0,135.15,49.59,196.64,95.76,82.58,694.51,144.15,941.27,698.13,215.35,101.9,25.17,675.04,240.01,411.68,50.97,18.6,51.13,95.72,99.1965,194.64,245.21,58.21,351.24,276.81,250.95,438.44,207.25,62.05,5433.99,91.98,90.62,72.35,89.64,819.35,102.47,85.74,268.43,158.89,59.42,193.88,384.11,217.23,113.66,316.6,337.98
2023-03-30 04:00:00,381.9,97.88,241.5,91.74,471.78,198.25,86.25,62.53,294.85,224.54,126.69,138.76,50.08,196.6,95.23,82.84,702.01,144.73,933.8,696.4,213.32,101.32,25.26,669.27,240.16,416.97,51.79,18.81,51.35,97.11,99.274,194.72,245.32,58.58,350.5,281.65,253.35,439.63,208.84,62.57,5417.11,93.28,90.51,72.21,89.0,811.5,103.13,85.05,271.11,160.59,58.74,195.28,386.2,219.0,113.67,315.25,340.87
2023-03-31 04:00:00,385.37,98.01,241.75,92.69,479.02,208.14,88.78,63.04,296.28,228.84,128.525,142.56,50.87,199.78,97.69,84.34,721.04,146.75,973.1,702.69,217.5,104.0,25.49,688.81,243.31,428.75,52.91,19.53,52.52,99.89,101.7522,196.24,251.28,60.05,355.06,286.13,258.05,464.72,212.0,63.85,5572.19,95.8,92.92,73.2,89.87,821.67,106.13,87.24,272.08,171.17,60.03,207.46,395.76,223.96,115.98,318.16,346.47
2023-04-03 04:00:00,380.08,96.56,244.44,95.01,464.82,204.39,90.16,63.59,301.35,229.87,128.01,140.92,50.91,196.49,98.12,84.41,709.95,147.38,950.79,689.84,208.49,104.91,25.49,683.17,244.34,420.1,53.01,19.47,51.93,99.91,101.8877,198.95,247.32,60.36,356.0,285.43,259.45,464.49,208.78,64.19,5576.7,96.69,93.92,73.04,90.84,826.19,108.63,88.35,264.66,163.92,60.32,194.77,389.07,225.32,117.4,320.2,347.04
2023-04-04 04:00:00,385.15,95.87,247.53,94.91,462.32,194.68,87.36,62.71,297.63,217.45,127.32,136.25,50.24,197.2,97.41,82.1,710.48,143.17,956.4,689.29,208.14,105.12,25.04,656.68,230.7,419.33,52.59,19.34,51.01,98.41,100.5131,197.1,237.66,59.5,347.55,285.9,252.07,476.05,205.02,63.19,5526.81,93.68,94.0,70.8,89.27,822.09,108.53,85.53,256.29,166.49,59.1,192.58,359.13,227.18,113.88,310.65,348.1
2023-04-05 04:00:00,382.02,92.56,253.37,95.02,463.8,189.72,85.96,62.45,297.84,213.53,125.605,134.07,47.1,195.31,97.39,81.9,703.82,137.43,996.86,676.62,201.61,104.95,25.18,646.25,224.01,405.25,51.58,19.12,49.81,97.59,100.7067,197.4,235.47,58.66,337.06,286.14,252.0,467.33,203.04,62.81,5542.84,93.27,94.89,68.48,89.27,825.22,106.46,84.33,256.06,156.99,58.55,185.52,351.27,232.99,114.59,307.31,346.76
2023-04-06 04:00:00,380.6,92.47,253.32,95.63,466.24,191.47,85.53,62.25,298.76,209.17,126.755,133.94,47.77,192.55,95.64,80.93,711.23,136.29,998.86,672.42,204.51,108.9,25.06,641.66,221.28,407.57,52.29,19.07,49.31,98.02,98.7996,197.01,235.18,59.27,338.59,283.46,253.91,473.13,205.41,63.0,5468.08,93.51,95.92,68.49,90.27,828.73,106.22,81.19,254.09,158.54,57.8,185.06,355.27,227.19,112.94,301.84,344.72
2023-04-10 04:00:00,376.25,95.48,250.9,96.83,469.95,192.19,88.62,62.9,302.61,215.53,126.49,137.05,48.05,191.49,96.22,81.93,706.24,139.91,993.73,679.57,212.03,106.95,25.03,651.46,224.52,407.71,52.37,19.19,50.4,99.78,99.3127,199.22,236.94,60.11,340.48,283.62,256.1,472.64,202.31,65.05,5479.87,96.2,93.76,69.68,89.49,823.76,106.64,82.14,266.94,158.92,58.01,184.51,364.92,223.07,115.51,306.78,349.79
