Date,GOOG,TSLA,ORCL,AMD,ADBE,CRM,AMGN,CAT,NOW,REGN,KKR,EQIX,NXPI,MSI,PCAR,ROST,NSC,GWW,DHI,LHX,URI,LEN,FICO,MLM,IRM,NTAP,FSLR,WST,NVR,HUBB,BLDR,KIM,EMN,BIO
2022-09-09 04:00:00,111.78,299.68,75.91,85.45,394.78,162.59,247.69,189.49,470.03,724.32,51.5,657.89,168.14,250.22,58.9867,93.51,249.85,572.74,73.33,236.14,311.14,77.2701,451.77,356.3,55.23,72.45,135.82,313.51,4263.82,224.06,61.17,22.01,93.65,509.38
2022-09-12 04:00:00,111.87,304.42,77.08,84.64,396.36,165.63,237.62,192.4,476.29,710.74,52.68,665.47,169.07,253.51,59.62,94.98,250.58,568.1,74.06,234.75,313.4,78.0348,460.67,355.31,56.54,73.4,136.79,312.87,4290.57,225.04,61.41,22.3,94.87,512.79
2022-09-13 04:00:00,105.31,292.13,76.04,77.03,368.39,158.1,226.86,184.31,452.38,701.39,50.0,636.27,155.46,246.08,57.3733,89.86,243.3,557.15,69.22,226.33,294.67,71.8587,454.33,339.6,54.79,71.06,136.76,292.96,4066.02,219.98,56.61,21.28,84.11,479.4
2022-09-14 04:00:00,105.87,302.61,72.12,77.45,371.52,160.28,228.12,184.65,457.49,697.62,50.14,626.68,159.45,242.31,57.5933,89.46,238.04,548.24,69.0,233.96,290.0,71.0939,463.98,332.38,54.28,70.26,135.76,290.82,4035.83,219.04,55.22,20.82,82.12,477.48
2022-09-15 04:00:00,103.9,303.75,70.24,76.66,309.13,154.78,227.66,182.49,435.55,705.85,49.64,616.32,159.68,238.16,57.0933,89.56,238.86,532.83,69.62,228.43,288.71,71.4618,458.0,337.44,53.5,69.08,132.02,273.73,4007.5,220.15,55.3,20.68,81.3,472.75
2022-09-16 04:00:00,103.63,303.35,68.83,76.51,299.5,151.51,231.14,179.47,425.8,710.3,48.52,624.75,159.94,239.2,56.76,90.25,233.98,526.16,71.12,230.01,286.04,73.3688,465.95,330.18,55.29,68.68,135.81,268.06,4085.72,219.11,55.41,20.74,79.13,448.54
2022-09-19 04:00:00,103.85,309.07,69.07,76.77,296.06,152.83,230.76,182.11,425.05,715.34,49.51,625.96,163.1,240.57,58.1933,90.74,236.09,535.1,73.09,230.07,295.42,75.9632,449.84,335.79,56.18,67.61,137.04,269.93,4133.2,227.01,57.15,20.86,79.7,445.5
2022-09-20 04:00:00,101.83,308.73,68.11,75.25,291.06,149.8,227.71,177.99,411.2,704.22,47.68,616.5,160.9,239.51,57.6933,88.3,229.59,531.0,71.93,228.47,289.76,74.424,450.07,334.57,50.65,66.3,133.31,263.69,4084.53,223.9,56.31,20.25,77.33,437.39
2022-09-21 04:00:00,100.01,300.8,66.75,74.48,286.3,147.63,224.46,171.95,401.43,684.63,46.12,620.2,159.17,237.86,56.9733,87.85,227.89,516.75,71.34,228.72,282.87,73.4947,449.7,329.13,50.15,65.35,135.57,258.2,4031.49,227.14,56.61,19.8,75.61,430.97
2022-09-22 04:00:00,100.57,288.59,66.03,69.5,287.06,150.15,227.75,170.55,386.97,688.26,45.11,609.26,155.13,232.02,56.6,86.59,224.71,504.24,70.95,226.01,273.27,74.9564,439.59,327.7,47.94,64.23,131.77,253.11,4009.58,222.09,55.51,19.17,74.74,418.55
2022-09-23 04:00:00,99.17,275.33,64.55,67.96,284.56,147.01,226.97,164.24,377.04,697.33,43.89,593.13,152.94,228.76,55.8733,84.44,217.65,494.85,71.42,220.39,263.37,74.6079,427.91,320.05,46.6,63.47,129.85,254.24,4057.67,220.0,54.14,18.81,72.69,421.93
2022-09-26 04:00:00,98.81,276.01,63.45,66.3,276.96,146.32,226.87,162.62,370.1,686.1,43.66,581.59,151.95,225.81,55.3333,82.93,214.76,489.34,68.24,215.67,260.01,71.3456,428.18,315.95,44.73,62.61,128.21,252.83,3951.54,219.89,52.89,18.04,71.4,414.52
2022-09-27 04:00:00,98.09,282.94,62.42,67.17,277.57,148.89,225.99,162.44,378.95,695.01,43.93,567.69,153.51,225.66,55.3067,84.4,213.84,487.1,67.52,212.56,264.45,71.1229,425.57,311.09,43.59,62.53,132.31,246.39,3917.75,217.12,54.29,18.16,70.86,412.59
2022-09-28 04:00:00,100.74,287.81,63.07,68.36,281.4,150.17,230.98,167.76,388.85,705.42,45.02,576.5,156.44,229.62,56.8867,87.01,216.72,493.83,71.33,214.57,277.02,75.0048,433.03,319.63,44.91,63.7,136.19,251.93,4098.03,222.0,58.46,18.64,72.64,428.71
2022-09-29 04:00:00,98.09,268.21,61.4,64.14,278.25,146.81,228.41,165.9,385.5,691.82,43.3,561.39,151.01,225.3,56.58,84.03,214.55,486.9,68.36,209.35,270.15,72.575,424.84,322.41,43.81,62.94,130.93,251.27,3987.16,220.33,58.2,18.08,70.81,418.24
2022-09-30 04:00:00,96.15,265.25,61.07,63.36,275.2,143.84,225.4,164.08,377.61,688.87,43.0,568.84,147.51,223.97,55.7933,84.27,209.65,489.19,67.35,207.83,270.12,72.1684,412.01,322.09,43.97,61.85,132.27,246.08,3987.08,223.0,58.92,18.41,71.05,417.14
2022-10-03 04:00:00,99.3,242.4,63.08,66.11,285.24,147.9,230.44,171.23,391.71,735.13,43.97,578.9,151.96,228.97,57.6533,85.96,216.8,506.82,70.74,217.4,281.61,75.6631,423.91,326.59,45.64,64.14,136.62,255.93,4133.14,227.11,60.28,18.74,74.47,427.84
2022-10-04 04:00:00,102.41,249.44,65.69,67.9,294.97,155.73,233.02,179.63,411.55,739.54,47.39,587.83,159.89,235.42,59.94,89.38,223.17,521.23,73.79,224.12,294.26,78.3253,441.14,335.94,47.58,66.56,143.06,261.15,4320.65,236.09,63.45,19.34,77.38,449.39
2022-10-05 04:00:00,102.22,240.81,66.64,67.94,297.38,156.23,233.82,178.38,420.58,745.68,47.29,578.41,161.24,236.86,60.6067,89.82,221.02,518.76,72.81,220.84,293.88,77.2991,439.98,334.29,47.05,67.19,134.59,259.67,4292.96,237.6,63.62,19.3,76.58,456.01
2022-10-06 04:00:00,102.24,238.13,65.3,67.85,298.41,155.46,230.94,178.81,418.43,731.86,47.04,557.43,158.99,234.2,59.8,88.24,218.93,509.59,73.8,220.5,293.58,77.5992,413.82,330.32,46.0,67.0,132.06,256.26,4311.13,235.0,63.79,19.16,74.83,452.85
2022-10-07 04:00:00,99.57,223.07,63.29,58.44,288.77,150.29,229.03,177.55,401.21,722.37,44.9,541.86,151.75,229.85,58.4533,86.86,214.57,500.92,71.91,224.32,284.52,75.6147,402.2,320.25,45.65,66.08,129.42,249.82,4255.08,229.1,63.24,18.63,72.39,428.93
2022-10-10 04:00:00,98.71,222.96,62.57,57.81,285.72,145.64,232.15,178.67,381.78,730.92,44.99,527.93,147.5,227.02,58.5867,85.87,212.24,504.12,72.21,230.44,282.02,75.6825,396.31,318.98,45.08,64.04,131.06,245.82,4192.93,230.12,64.09,18.64,71.78,392.95
2022-10-11 04:00:00,98.05,216.5,62.41,57.63,284.83,142.57,245.44,179.75,371.3,737.41,44.14,524.3,143.75,224.25,59.38,86.14,212.79,514.09,72.7,231.5,277.76,75.6631,405.73,317.42,46.01,62.06,131.32,239.68,4167.68,228.77,64.19,18.88,72.17,390.13
2022-10-12 04:00:00,98.3,217.24,63.78,57.85,286.15,142.29,246.44,179.5,369.13,728.06,44.38,511.86,140.28,223.33,59.0333,84.51,211.32,506.24,71.25,224.17,276.58,74.0658,405.31,311.48,45.39,62.33,126.88,239.12,4009.25,225.42,62.82,18.87,71.62,384.07
2022-10-13 04:00:00,99.71,221.72,65.2,58.94,294.74,145.44,251.66,183.14,361.9,752.56,45.52,522.51,143.17,225.37,60.16,85.45,215.61,518.39,70.65,227.53,283.35,73.6883,404.07,314.35,45.78,64.11,126.54,249.41,4037.08,226.51,62.37,19.34,73.94,394.89
2022-10-14 04:00:00,97.18,204.99,64.31,55.94,287.94,142.22,251.34,178.19,341.76,736.06,44.32,505.39,138.09,213.28,58.8467,81.45,213.49,501.17,68.65,218.51,277.0,71.1133,400.41,298.83,44.14,62.41,123.36,247.53,3945.82,217.66,57.96,18.96,72.25,394.71
2022-10-17 04:00:00,100.78,219.35,67.02,57.96,293.5,147.18,252.93,180.8,348.61,735.96,45.18,526.92,141.27,220.74,59.2333,84.21,219.1,517.23,69.97,223.56,287.84,72.1104,409.28,311.05,45.56,63.17,118.28,255.32,4034.74,223.73,58.98,19.28,73.94,404.13
2022-10-18 04:00:00,101.39,220.19,67.03,57.92,292.98,153.53,252.12,183.55,356.79,722.71,46.44,540.21,140.95,225.3,60.4667,84.66,222.34,531.62,72.36,236.58,295.37,74.4143,420.01,320.28,47.13,62.74,121.31,261.61,4160.81,229.79,60.65,19.67,75.33,406.69
2022-10-19 04:00:00,100.29,222.04,66.3,57.23,299.83,153.67,248.19,184.41,355.44,709.37,45.77,525.52,141.32,223.85,60.4933,83.66,217.62,521.13,67.79,237.61,286.85,69.9806,408.95,313.34,46.24,62.29,120.21,243.64,3977.85,217.71,56.34,19.1,73.14,385.23
2022-10-20 04:00:00,100.53,207.28,69.25,57.77,302.38,157.5,247.45,180.54,356.26,705.89,44.91,526.2,139.04,221.17,58.38,82.49,204.87,509.19,67.14,239.0,275.38,69.0997,408.59,304.23,46.3,62.48,118.72,231.3,3959.55,212.45,54.45,19.22,72.36,375.8
2022-10-21 04:00:00,101.48,214.44,72.7,58.82,306.37,160.17,251.94,190.22,360.67,713.91,46.34,534.6,145.25,226.38,60.1133,85.07,208.04,519.68,69.75,247.2,284.68,71.0842,409.66,315.31,47.07,65.6,122.6,232.88,4046.65,216.84,56.32,19.69,74.31,378.21
2022-10-24 04:00:00,102.97,211.25,72.92,58.7,316.22,160.65,261.32,191.3,366.56,737.15,46.26,531.16,144.94,235.05,61.3467,87.09,213.23,525.11,71.17,248.11,290.73,72.062,415.88,316.94,47.69,66.34,124.57,236.62,4047.04,223.21,57.76,19.9,73.98,377.94
2022-10-25 04:00:00,104.93,222.415,73.14,61.47,323.79,165.27,259.99,194.84,376.66,747.33,47.27,554.89,148.74,239.68,61.16,93.07,215.77,530.8,75.41,248.23,294.94,76.0891,432.75,332.79,49.51,67.85,127.145,249.21,4278.07,237.35,60.47,20.5,75.45,389.0
2022-10-26 04:00:00,94.82,224.64,74.82,59.73,320.48,159.91,266.66,196.96,366.41,733.98,48.24,555.14,147.28,240.3,61.8667,93.39,222.12,531.13,75.31,249.99,296.23,76.273,447.56,330.93,49.31,67.46,131.4,254.4,4185.18,238.06,60.7,20.5,75.76,394.11
2022-10-27 04:00:00,92.6,225.09,75.15,58.6,318.65,159.75,267.23,212.14,415.67,724.88,48.73,554.93,145.12,242.18,62.7533,94.6,223.59,537.67,75.78,252.8,298.57,76.9216,474.57,330.46,49.88,67.47,131.18,221.23,4159.52,239.42,60.86,20.7,75.56,385.02
2022-10-28 04:00:00,96.58,228.52,77.36,62.01,325.68,163.02,273.81,219.34,420.4,750.76,49.38,568.05,151.66,250.12,64.2,95.35,229.14,575.88,77.98,248.74,309.59,79.4192,485.11,338.16,50.1,69.4,132.67,225.51,4275.36,237.07,61.94,21.11,76.19,354.3
2022-10-31 04:00:00,94.66,227.54,78.07,60.06,318.5,162.59,270.35,216.46,420.74,748.75,48.63,566.44,146.08,249.71,64.5533,95.69,228.07,584.35,76.88,246.47,315.71,78.122,478.84,335.98,50.07,69.27,145.57,230.1,4237.75,237.48,61.66,21.38,76.81,351.71
2022-11-01 04:00:00,90.5,227.82,77.11,59.66,316.02,159.82,272.06,218.5,418.56,759.91,49.47,554.51,151.85,242.89,64.6333,94.68,229.99,592.7,77.37,241.15,321.2,79.0126,476.12,334.33,50.21,71.02,148.57,229.5,4249.29,239.37,61.58,21.52,78.88,358.35
2022-11-02 04:00:00,87.07,214.98,75.12,58.63,301.22,150.01,269.01,214.54,392.68,740.48,49.84,549.25,148.61,239.9,63.8,92.6,225.4,583.98,75.17,238.81,309.45,77.4443,447.5,322.89,49.18,68.87,150.07,219.53,4129.72,235.37,57.71,20.83,75.98,356.02
2022-11-03 04:00:00,83.49,215.31,75.03,60.11,285.93,146.33,265.88,219.26,385.56,738.68,48.48,585.35,144.85,238.18,64.6533,92.3,227.21,594.4,73.63,234.98,316.33,76.4763,436.68,331.54,49.84,67.64,157.73,209.34,4063.63,235.58,56.56,20.75,76.19,365.15
2022-11-04 04:00:00,86.7,207.47,76.0,62.19,285.75,139.77,269.04,227.85,361.75,740.21,51.33,611.09,151.06,254.87,66.08,93.88,233.8,593.64,75.18,229.33,323.87,77.0668,435.35,337.16,49.41,68.79,153.62,215.59,4161.9,237.87,56.68,21.42,80.25,378.2
2022-11-07 05:00:00,88.65,197.08,76.74,63.08,299.54,144.59,277.02,228.61,363.2,750.93,52.54,606.52,157.9,255.53,66.0933,93.14,235.63,595.35,75.13,230.58,322.99,76.7183,436.85,342.84,49.92,69.39,147.25,225.94,4137.04,237.65,57.91,21.49,80.59,378.89
2022-11-08 05:00:00,88.91,191.3,75.64,63.85,302.17,147.1,292.39,229.81,371.14,751.95,52.66,596.25,163.11,256.8,67.0333,92.09,236.32,600.66,73.26,236.09,327.83,75.2856,450.53,343.92,50.5,69.44,147.265,224.56,4129.8,242.41,60.91,21.11,82.23,381.83
2022-11-09 05:00:00,87.4,177.59,75.66,59.92,298.87,142.06,289.65,225.54,361.27,742.95,50.5,597.95,154.72,253.62,66.5067,91.32,230.54,591.01,75.44,237.67,317.68,76.0213,443.77,336.53,49.17,68.01,151.16,221.51,4071.94,239.66,57.05,20.77,79.2,403.49
2022-11-10 05:00:00,94.17,190.72,77.17,68.47,329.95,156.3,291.01,232.45,404.06,741.08,56.38,648.0,165.47,259.61,67.94,97.13,242.98,608.38,83.92,239.34,344.91,85.576,581.78,362.84,52.57,71.91,157.02,242.74,4529.73,254.32,65.08,22.31,85.13,427.58
2022-11-11 05:00:00,96.73,195.97,77.74,72.37,341.15,157.73,285.02,236.49,409.91,734.45,57.08,660.6,169.94,249.53,68.4133,96.17,250.91,586.52,84.92,224.75,349.31,85.2178,607.57,362.19,52.87,73.5,150.42,250.93,4491.44,250.61,65.88,22.18,89.49,435.68
2022-11-14 05:00:00,96.03,190.95,78.53,73.53,340.37,158.66,285.3,236.5,400.4,742.01,53.62,638.94,169.01,250.95,68.2267,94.63,251.68,585.0,81.49,217.8,358.11,83.001,592.9,352.98,51.35,73.18,153.63,242.31,4354.74,249.36,62.97,21.81,87.56,422.1
2022-11-15 05:00:00,98.72,194.42,79.18,76.37,345.96,162.07,283.6,234.59,419.48,728.73,54.17,657.23,174.81,250.41,68.52,97.8,248.14,581.81,84.17,221.24,354.89,84.9468,616.49,354.15,52.58,73.96,159.63,247.69,4510.99,249.64,64.06,22.09,86.87,421.11
2022-11-16 05:00:00,98.99,186.92,79.89,72.7,338.41,155.12,283.77,232.42,412.2,735.67,53.14,647.89,166.88,255.76,68.9333,96.5,249.72,588.89,83.12,221.5,347.2,83.6883,617.87,355.85,51.71,72.33,158.58,240.1,4470.97,247.89,63.12,21.73,84.72,408.06
2022-11-17 05:00:00,98.5,183.17,79.2,73.9,337.83,149.69,287.3,230.44,400.58,739.08,51.94,639.94,170.09,255.51,69.0067,97.93,245.56,593.95,81.59,221.5,347.42,82.3717,586.71,350.64,51.32,72.86,164.98,221.93,4391.08,249.8,62.92,22.01,83.24,394.56
2022-11-18 05:00:00,97.8,180.19,79.73,73.57,330.86,148.04,287.29,231.43,399.38,736.73,51.84,647.41,171.94,262.94,69.2467,107.59,246.76,597.03,81.39,224.0,345.7,82.0039,576.2,356.32,52.3,73.72,166.6,225.0,4392.59,253.49,64.2,22.15,84.25,398.12
2022-11-21 05:00:00,95.83,167.87,79.82,72.46,321.49,144.85,288.16,232.17,387.38,738.98,51.33,654.89,168.85,262.38,69.5733,112.3,249.26,600.62,80.63,225.35,349.09,80.7744,581.49,357.75,52.57,72.52,165.39,225.25,4334.73,253.79,59.88,22.23,84.65,398.17
2022-11-22 05:00:00,97.33,169.91,82.12,75.25,330.88,149.25,287.05,237.26,400.28,749.23,51.85,656.07,173.41,265.06,70.68,115.27,251.1,605.47,82.66,225.32,356.24,82.4008,577.9,364.65,52.96,73.88,167.66,228.53,4454.67,259.19,60.97,22.76,86.88,405.48
2022-11-23 05:00:00,98.82,183.2,82.56,76.4,335.78,152.24,283.4,236.92,409.37,735.36,52.08,671.77,175.2,266.0,70.5933,116.03,251.11,604.32,84.5,226.43,358.44,83.698,579.29,365.32,53.41,74.66,169.47,228.06,4500.67,256.08,60.47,22.63,86.88,403.94
2022-11-25 05:00:00,97.6,182.86,82.72,75.14,334.3,153.35,283.74,235.7,407.21,736.23,51.85,674.66,172.69,268.43,70.02,115.94,252.32,604.25,83.89,228.68,359.03,83.6205,589.07,367.59,53.56,74.66,171.43,226.65,4498.76,258.52,60.52,22.72,86.98,404.06
2022-11-28 05:00:00,96.25,182.92,81.39,73.19,328.97,153.69,282.62,232.3,401.93,741.48,50.55,662.61,164.1,265.98,69.0733,116.37,248.55,594.56,83.31,225.86,347.59,82.6234,587.68,359.41,53.27,72.57,165.62,224.18,4444.95,249.51,62.0,22.07,84.47,398.41
2022-11-29 05:00:00,95.44,180.83,80.85,73.39,326.78,151.68,281.99,235.12,396.85,736.08,50.55,670.96,164.69,264.46,69.5067,116.79,253.36,590.99,84.22,225.61,342.73,83.6399,590.74,357.54,53.86,71.79,161.81,223.5,4557.92,249.56,63.32,22.72,85.25,399.55
2022-11-30 05:00:00,101.45,194.7,83.03,77.63,344.93,160.25,286.4,236.41,416.3,751.7,51.92,690.65,175.84,272.2,70.6067,117.67,256.5,603.06,86.0,227.08,353.03,85.0242,619.72,366.48,54.33,67.61,172.53,234.66,4639.01,254.06,63.93,22.92,86.62,414.71
2022-12-01 05:00:00,101.28,194.7,84.11,77.48,344.11,147.0,285.94,235.69,425.6,761.24,52.55,698.15,173.44,271.78,70.6333,117.98,256.36,603.18,86.7,225.39,356.42,85.3437,621.14,365.38,54.78,68.07,168.54,242.02,4739.86,252.33,63.73,22.65,86.42,418.04
2022-12-02 05:00:00,100.83,194.86,83.35,74.98,341.53,144.56,285.51,236.13,412.87,766.39,52.25,691.47,171.06,272.7,70.5267,119.0,254.07,602.08,86.33,230.0,356.57,85.4792,621.32,365.73,55.06,66.43,168.32,244.35,4687.6,249.88,63.11,22.61,87.52,419.06
2022-12-05 05:00:00,99.87,182.45,79.43,73.62,334.09,133.93,284.91,232.57,392.26,755.45,49.57,684.27,168.37,268.23,68.9067,117.36,247.31,586.45,84.72,224.71,345.67,84.5595,612.1,353.27,54.99,64.66,167.14,239.44,4649.98,246.26,61.33,22.11,86.08,405.79
2022-12-06 05:00:00,97.31,179.82,78.91,70.27,331.15,133.27,283.29,228.29,389.15,747.47,49.05,686.87,163.08,266.17,69.1133,116.53,242.55,580.34,83.91,218.76,347.29,83.1559,609.61,349.99,54.67,63.08,157.47,234.99,4600.0,245.42,62.18,22.09,85.11,399.59
2022-12-07 05:00:00,95.15,174.04,78.78,70.14,326.68,130.48,285.76,228.98,388.52,764.27,47.35,685.12,163.95,266.79,69.66,115.36,241.55,586.41,86.27,217.91,351.52,86.1568,613.5,352.5,54.43,62.98,154.74,235.89,4725.0,246.78,65.47,21.99,84.75,403.88
2022-12-08 05:00:00,93.95,173.44,80.07,70.47,332.58,130.13,285.57,230.92,396.23,765.42,48.27,683.34,171.47,269.79,69.0733,117.14,245.67,593.25,85.93,217.81,361.64,86.5731,624.99,357.71,54.61,63.92,152.71,236.03,4694.28,250.92,66.41,21.75,85.26,420.1
2022-12-09 05:00:00,93.07,179.05,79.86,68.59,330.64,131.11,278.65,227.29,393.58,750.06,48.0,675.8,169.72,265.57,67.5067,114.89,244.05,588.06,85.34,215.53,352.63,85.6728,615.45,356.94,54.41,64.29,150.96,239.01,4648.53,250.1,65.36,21.71,85.17,416.09
2022-12-12 05:00:00,93.56,167.82,81.28,70.67,338.17,133.11,276.78,233.06,401.64,742.48,48.33,680.37,173.07,270.84,68.64,116.39,253.05,593.46,86.2,217.59,360.45,86.1568,616.31,359.85,54.83,65.29,150.28,241.28,4703.25,255.1,66.48,21.82,86.48,418.28
2022-12-13 05:00:00,95.85,160.95,80.56,71.65,342.46,135.62,272.26,235.49,416.17,747.56,49.94,707.01,174.31,267.15,68.1467,117.53,257.93,584.93,87.29,216.15,367.02,87.696,620.56,368.73,55.54,64.91,157.08,251.9,4729.98,255.79,67.39,21.95,88.1,435.03
2022-12-14 05:00:00,95.31,156.8,81.82,68.93,339.92,134.75,271.13,234.48,418.39,750.0,49.35,703.43,171.57,265.83,68.5067,117.42,258.42,576.02,87.4,218.04,368.14,87.9187,606.68,365.7,54.96,64.39,160.09,243.58,4746.65,248.86,67.65,22.01,86.33,429.9
2022-12-15 05:00:00,91.2,157.67,80.07,66.53,328.71,130.44,266.14,230.66,400.64,731.27,47.47,691.36,165.16,257.14,65.2867,113.69,252.29,561.53,90.45,216.48,357.43,91.2778,598.21,352.05,54.32,61.38,159.41,237.08,4842.32,241.14,68.27,21.53,82.34,420.48
2022-12-16 05:00:00,90.86,150.23,79.58,65.41,338.54,128.27,267.41,232.72,394.37,723.17,46.58,667.84,163.72,252.44,65.4867,113.95,250.6,558.65,89.38,213.27,353.51,89.2546,590.63,348.22,51.61,60.32,155.08,226.1,4815.88,232.68,67.54,21.23,82.33,407.98
2022-12-19 05:00:00,89.15,149.87,80.5,64.59,328.76,129.01,265.7,232.29,382.3,721.1,46.0,658.19,160.27,254.59,66.0733,114.92,247.0,561.27,88.09,205.55,351.25,87.2217,585.65,340.85,50.21,59.19,156.77,228.23,4685.2,236.78,65.6,20.98,80.71,401.82
2022-12-20 05:00:00,89.63,137.8,80.94,65.05,338.22,128.45,264.75,235.14,386.47,733.53,46.23,652.15,159.51,255.82,66.2733,114.35,242.92,562.74,87.65,205.6,350.61,86.1568,591.15,341.73,50.11,59.47,156.59,227.79,4635.55,235.95,65.31,20.92,80.92,400.8
2022-12-21 05:00:00,90.25,137.57,81.5,67.68,341.38,130.3,266.26,241.73,391.91,736.19,47.65,665.95,163.43,257.5,67.36,115.13,246.7,567.42,89.75,206.98,359.83,87.6767,614.2,342.13,50.71,60.05,162.06,234.68,4704.96,239.54,66.15,21.1,81.76,412.64
2022-12-22 05:00:00,88.26,125.35,80.49,63.86,336.52,129.19,265.26,237.54,379.94,733.62,46.61,655.08,157.51,255.42,66.5467,113.96,245.45,561.37,90.35,204.81,350.88,88.1317,614.52,336.2,50.68,58.97,156.89,235.26,4674.99,234.74,65.03,20.9,81.39,411.75
2022-12-23 05:00:00,89.81,123.15,80.85,64.52,338.45,129.44,263.92,239.87,381.86,726.74,46.87,657.68,157.67,256.63,67.0333,115.48,247.5,565.1,89.18,206.24,355.22,87.7251,616.76,338.59,50.63,59.04,156.75,235.13,4645.0,235.72,65.3,21.27,82.18,412.69
2022-12-27 05:00:00,87.93,109.1,80.98,63.27,335.09,130.66,263.39,243.14,380.64,711.35,45.89,654.58,153.78,256.63,66.88,115.04,249.52,565.33,89.27,206.45,358.68,87.8025,614.3,339.43,50.7,59.05,150.22,236.73,4653.85,236.93,65.15,21.3,82.55,413.05
2022-12-28 05:00:00,86.46,112.71,80.33,62.57,328.33,128.47,261.42,239.38,376.05,713.03,45.2,652.54,151.7,253.8,66.1667,114.29,245.79,557.06,87.77,204.56,351.88,85.6728,606.84,337.9,49.0,58.18,146.17,231.24,4564.07,234.5,63.52,20.88,80.15,409.37
2022-12-29 05:00:00,88.95,121.82,81.4,64.82,337.58,132.54,263.16,240.2,389.85,721.29,46.74,665.37,158.12,258.81,65.7267,115.86,248.21,562.22,89.4,206.66,356.21,87.7735,600.9,340.66,50.13,60.09,148.78,238.98,4648.06,235.34,65.2,21.16,82.19,424.57
2022-12-30 05:00:00,88.73,123.18,81.74,64.77,336.53,132.59,262.64,239.56,388.27,721.49,46.42,655.03,158.03,257.71,65.98,116.07,246.42,556.25,89.14,208.21,355.42,87.6089,598.58,337.97,49.85,60.06,149.79,235.35,4612.58,234.68,64.88,21.18,81.44,420.49
2023-01-03 05:00:00,89.7,108.1,83.72,64.02,336.92,134.78,261.65,238.88,385.5,720.47,46.68,662.51,155.05,257.4,65.62,115.83,247.7,555.93,90.68,206.93,356.71,89.0416,591.19,338.19,49.67,60.79,145.94,234.41,4589.32,234.49,65.35,21.24,82.13,422.43
2023-01-04 05:00:00,88.71,113.64,84.48,64.66,341.41,139.59,264.39,241.36,393.85,726.49,48.1,680.15,157.96,258.02,65.4733,117.97,250.9,554.03,91.64,206.93,366.01,90.6196,609.04,347.74,50.88,61.93,146.78,241.14,4674.22,229.3,66.67,21.65,86.02,433.7
2023-01-05 05:00:00,86.77,110.34,84.31,62.33,328.44,136.34,266.86,240.28,366.32,723.76,47.4,660.62,153.51,255.12,65.1867,118.4,247.48,537.53,92.31,206.13,364.09,90.7841,596.9,337.97,48.95,61.33,145.46,233.7,4639.53,224.43,66.51,20.97,85.69,430.37
2023-01-06 05:00:00,88.16,113.06,85.66,63.96,332.75,140.51,275.2,248.86,366.53,737.15,48.18,673.94,159.63,263.84,66.88,121.57,255.79,552.73,93.58,206.18,377.34,92.6041,601.94,351.17,50.69,63.65,156.8,232.5,4796.82,228.87,67.24,21.53,88.71,418.68
2023-01-09 05:00:00,88.8,119.77,86.42,67.24,341.98,147.1,270.12,246.62,378.56,680.49,49.64,681.16,160.97,260.61,66.5267,118.73,254.23,557.63,92.77,201.07,376.0,92.2459,593.87,345.13,50.46,63.8,159.17,240.73,4763.17,231.38,67.05,21.09,88.56,425.99
2023-01-10 05:00:00,89.24,118.85,86.5,68.05,338.7,147.44,273.88,250.51,380.84,698.95,50.13,695.15,166.07,262.35,66.9933,119.79,254.65,563.92,93.58,201.95,381.47,93.485,585.86,343.96,50.16,64.21,171.01,245.93,4828.53,234.75,67.34,20.38,89.63,432.92
2023-01-11 05:00:00,92.26,123.22,88.6,69.06,342.93,144.9,272.91,250.73,393.78,709.94,52.23,715.12,168.73,264.34,67.3733,119.54,256.14,582.28,95.62,199.91,383.97,95.4308,598.97,354.98,51.53,64.45,172.41,251.35,4914.51,236.78,68.78,21.03,91.49,461.17
2023-01-12 05:00:00,91.91,123.56,88.78,70.8,344.54,149.6,270.92,255.07,413.26,714.57,53.67,725.34,170.21,264.71,67.5933,118.75,254.17,572.54,95.59,199.75,391.77,95.9826,605.58,351.58,52.15,64.05,178.85,248.09,4934.0,234.61,70.22,21.7,91.26,451.78
2023-01-13 05:00:00,92.8,122.4,89.2,71.0,344.38,149.51,271.73,258.46,414.89,722.13,54.0,721.89,171.82,266.01,68.4467,120.01,255.13,573.86,94.96,197.16,392.24,95.6631,617.92,355.37,52.63,64.66,180.19,250.7,4992.24,236.42,71.93,21.35,91.38,455.2
2023-01-17 05:00:00,92.16,131.49,88.6,71.59,344.38,148.47,269.42,256.26,418.24,728.11,53.53,718.0,170.33,263.29,67.74,119.76,256.66,571.67,95.36,194.65,388.87,95.6244,627.88,353.09,52.32,64.77,177.6,253.04,4989.72,229.98,71.74,21.95,89.45,454.92
2023-01-18 05:00:00,91.78,128.78,86.71,70.53,341.31,145.45,264.385,252.82,416.2,724.55,53.01,702.68,170.68,256.86,66.4933,117.38,254.67,570.67,94.71,192.97,386.01,94.4434,629.97,351.8,52.07,64.96,177.57,254.51,4999.16,227.97,71.69,21.35,88.27,452.36
2023-01-19 05:00:00,93.91,127.17,85.94,67.71,342.53,146.41,262.03,245.75,428.43,715.57,50.5,702.76,165.0,252.53,65.34,115.75,249.88,547.73,92.02,191.45,373.33,92.6428,623.86,343.1,51.1,64.51,165.01,254.78,4928.9,223.55,69.5,21.14,87.02,450.55
